"logFC","logCPM","LR","PValue","FDR","ENTREZID","SYMBOL","GENENAME"
1.02151216697374,-0.831535311387408,2.49066603304509,0.114523250650178,0.228872717915454,"27390","Mmel1","membrane metallo-endopeptidase-like 1"
1.00770499641456,-0.839561941019749,2.48976605885758,0.114588756196086,0.228974410392651,"26411","Map4k1","mitogen-activated protein kinase kinase kinase kinase 1"
0.717603302462499,7.26025972762263,2.48956889808675,0.11460311226309,0.228974410392651,"67115","Rpl14","ribosomal protein L14"
-1.28159713065883,-1.12234542461828,2.48776540497121,0.114734523945362,0.229198731453433,"109342","Slc5a10","solute carrier family 5 (sodium/glucose cotransporter), member 10"
-0.776687589117864,10.0908442770943,2.48763007469688,0.114744391499593,0.229198731453433,"60595","Actn4","actinin alpha 4"
-0.69414378062665,6.88889316393762,2.48730995395532,0.114767736705215,0.229216392125518,"214162","Kmt2a","lysine (K)-specific methyltransferase 2A"
0.899950254373183,4.62068712581981,2.48677825868965,0.114806522826623,0.229244292057237,"103199","Fig4","FIG4 phosphoinositide 5-phosphatase"
-1.01054859214047,-0.276318921170071,2.48672077505611,0.114810717010443,0.229244292057237,"75373","4930597O21Rik","RIKEN cDNA 4930597O21 gene"
-0.630042117802052,5.6400902196264,2.48416635394506,0.114997266241167,0.229587771055508,"14272","Fnta","farnesyltransferase, CAAX box, alpha"
0.69303507570304,4.27061589511739,2.48368551233335,0.115032419462487,0.229600627553666,"56771","Med20","mediator complex subunit 20"
-0.678281847403372,7.21367326625166,2.48368082920053,0.11503276189382,0.229600627553666,"110593","Prdm2","PR domain containing 2, with ZNF domain"
0.609847488228315,5.74831307710311,2.48320964707201,0.115067220547268,0.22964040327428,"226414","Dars1","aspartyl-tRNA synthetase 1"
0.993637430418756,-0.450887679809433,2.4814768299652,0.115194043518107,0.229864477747495,"100503677",NA,NA
0.776990798906308,3.80249212973196,2.48086912030412,0.115238557641291,0.229924272814412,"228775","Trib3","tribbles pseudokinase 3"
-0.679272226643239,6.5367832650758,2.4804436573094,0.115269733675115,0.229948324347462,"16646","Kpna1","karyopherin subunit alpha 1"
0.675409296976189,5.63142618799706,2.48030750413727,0.115279712338961,0.229948324347462,"53619","Blcap","bladder cancer associated protein"
0.652129575807949,5.99523692038644,2.47995730464815,0.115305382833366,0.229970503571241,"22121","Rpl13a","ribosomal protein L13A"
0.698178420417338,4.22055842206234,2.47953112676886,0.115336631242633,0.230003800650924,"101985","Usb1","U6 snRNA biogenesis 1"
-1.19707644400834,3.23355811117278,2.4776762121189,0.11547274704276,0.230246189031513,"269356","Slc4a11","solute carrier family 4, sodium bicarbonate transporter-like, member 11"
-0.764900408808929,4.03194646404072,2.47508416499081,0.115663251544685,0.230596950600757,"70300","Fuz","fuzzy planar cell polarity protein"
-0.725061311799618,3.9259537378874,2.47445563167519,0.115709498325207,0.230660054431329,"69895","Snhg8","small nucleolar RNA host gene 8"
0.68215178500906,4.0819234608141,2.47418853141832,0.115729157443845,0.230670148094657,"75619","Fastkd2","FAST kinase domains 2"
0.69975941560186,5.01497450095172,2.47367447798544,0.115767003192099,0.230716484041353,"75406","Ndufs7","NADH:ubiquinone oxidoreductase core subunit S7"
-1.02570874942612,0.474084414601103,2.47327576041014,0.115796367067752,0.230740436371893,"99586","Dpyd","dihydropyrimidine dehydrogenase"
0.743330733160804,3.30429930367012,2.47311481906174,0.115808222051497,0.230740436371893,"69064","Fuom","fucose mutarotase"
-0.809741687219115,2.63262928522518,2.47186281301621,0.11590049092438,0.230875134619558,"67099","Mettl21a","methyltransferase 21A, HSPA lysine"
-0.706936899157296,7.57836743047654,2.47179024950794,0.115905841112239,0.230875134619558,"108911","Rcc2","regulator of chromosome condensation 2"
0.821729206674317,5.43126134730403,2.47160294118833,0.115919652822462,0.230875134619558,"17850","Mmut","methylmalonyl-Coenzyme A mutase"
-0.755687780930662,5.69708620744308,2.47093505469862,0.115968916119436,0.230944146969703,"11433","Acp5","acid phosphatase 5, tartrate resistant"
0.690783126236802,6.36226277680635,2.47059012007274,0.115994367542651,0.230965728190003,"621697","Rpl32l","ribosomal protein L32-like"
-0.897398133038548,6.90852846157953,2.47034705033117,0.116012306444789,0.230972347071484,"193740","Hspa1a","heat shock protein 1A"
0.932953629592095,2.29776711469585,2.4697830967168,0.116053938844104,0.230994865010182,"68982","1500015A07Rik","RIKEN cDNA 1500015A07 gene"
-0.898498641442671,3.00130572297101,2.46965732167428,0.116063226106837,0.230994865010182,"72522","Atxn7l2","ataxin 7-like 2"
0.740891281464463,3.75254426210542,2.46959991381268,0.116067465391411,0.230994865010182,"320209","Ddx11","DEAD/H box helicase 11"
0.793967631345242,3.27600437168365,2.46938231278228,0.116083535695629,0.230997758515955,"59053","Hgh1","HGH1 homolog"
-0.848711316648812,6.47359137699168,2.46894526375948,0.116115820128943,0.231032912163896,"23945","Mgll","monoglyceride lipase"
0.700488984439673,6.03496281542081,2.46607591274029,0.11632802297452,0.231389568316279,"98910","Usp6nl","USP6 N-terminal like"
0.737025877937961,6.87784580613672,2.46585893264331,0.116344087143937,0.231389568316279,"107652","Uap1","UDP-N-acetylglucosamine pyrophosphorylase 1"
-0.653505366859724,5.74805643872968,2.46577926650784,0.116349985858702,0.231389568316279,"232157","Mob1a","MOB kinase activator 1A"
0.745708851333469,8.38392636901201,2.46572994029423,0.116353638282047,0.231389568316279,"21817","Tgm2","transglutaminase 2, C polypeptide"
0.805921120559903,2.8176482298555,2.4627597421637,0.116573803992948,0.231798238337261,"319162","H2ac25","H2A clustered histone 25"
0.741475540213267,9.39194690824261,2.46228853718949,0.116608774293395,0.231802366095659,"17722","ND6","NADH dehydrogenase subunit 6"
-0.701077789142643,4.09117608545166,2.46221947197145,0.116613900916178,0.231802366095659,"26363","Btd","biotinidase"
0.838828127142661,2.21804570184328,2.46213890176172,0.116619881854377,0.231802366095659,"328092","Dtd2","D-tyrosyl-tRNA deacylase 2"
0.732005741895261,4.32065819284306,2.46184297381708,0.116641852270374,0.231816880442781,"76899","Golga1","golgin A1"
0.678801490880211,4.43965535366948,2.45993664447323,0.116783492466838,0.232046441774088,"17283","Men1","multiple endocrine neoplasia 1"
0.654378612403257,4.67425761985356,2.45989317118915,0.116786724745071,0.232046441774088,"170762","Nup155","nucleoporin 155"
1.17489221356304,2.63989699360359,2.45915801888084,0.11684139895632,0.23212589177947,"30805","Slc22a4","solute carrier family 22 (organic cation transporter), member 4"
0.762648111625697,4.46394761314627,2.45789472160227,0.116935418034658,0.23228347745346,"67602","Necap1","NECAP endocytosis associated 1"
0.669371138304751,6.33425546242133,2.45737915352078,0.116973812457904,0.232330543180183,"78928","Pigt","phosphatidylinositol glycan anchor biosynthesis, class T"
0.68677747014117,4.89003560315638,2.45624809693718,0.117058091192246,0.232468719929915,"12257","Tspo","translocator protein"
2.14002828842716,-0.226693981961293,2.45387469968898,0.11723515898407,0.232791111016993,"16508","Kcnd2","potassium voltage-gated channel, Shal-related family, member 2"
-1.07902119948503,-0.943164335121734,2.45242238796663,0.117343654944711,0.23293142706044,"69732","2410018L13Rik","RIKEN cDNA 2410018L13 gene"
-1.1958044241471,-0.0599509406998687,2.45236298122243,0.117348095328475,0.23293142706044,"12069","Bex2","brain expressed X-linked 2"
0.88104186474731,0.821758639585731,2.45233697313247,0.117350039373274,0.23293142706044,"67164","Lipt2","lipoyl(octanoyl) transferase 2 (putative)"
-0.767985584711062,9.55287696400711,2.45155273031924,0.117408676436539,0.233018551099217,"17886","Myh9","myosin, heavy polypeptide 9, non-muscle"
-0.972608118466386,1.05642129615995,2.45121851415085,0.117433675289452,0.233038900586953,"74116","Pi16","peptidase inhibitor 16"
0.681014350528987,4.151901332462,2.45040413327686,0.117494614353846,0.233130556842207,"70640","Dcp2","decapping mRNA 2"
-0.799465416480841,3.43991280088489,2.4463458264433,0.117798813702452,0.233704801877171,"624662","Gm6517","predicted gene 6517"
-0.887252251011757,6.57570845394656,2.44592269062295,0.117830580863833,0.233738483741937,"18591","Pdgfb","platelet derived growth factor, B polypeptide"
-1.39664040050638,8.46713887624641,2.4456762324993,0.117849088211214,0.233745857190014,"12306","Anxa2","annexin A2"
-0.963621087038361,-0.160689259375694,2.44348320686936,0.118013911273958,0.234038941199551,"94281","Sfxn4","sideroflexin 4"
2.47470685505681,-1.38993380518538,2.44289062630495,0.118058492070888,0.234038941199551,"74092","Tbc1d22bos","TBC1 domain family, member 22B, opposite strand"
0.700603880719116,4.808621413247,2.44281098746754,0.118064484848928,0.234038941199551,"67048","Vma21","VMA21 vacuolar H+-ATPase homolog (S. cerevisiae)"
-0.748707310668032,3.53050525739036,2.44268969462654,0.118073612713675,0.234038941199551,"279766","Rhbdd3","rhomboid domain containing 3"
2.13142637562935,-1.34025886053478,2.44262193555139,0.118078712246909,0.234038941199551,"18300","Fam3d","FAM3 metabolism regulating signaling molecule D"
-0.992653734373285,-0.259874998348222,2.44252899625797,0.118085707233942,0.234038941199551,"77940","A930004D18Rik","RIKEN cDNA A930004D18 gene"
-0.683021052302466,4.51287172720835,2.4416026260057,0.11815545465282,0.234147812580962,"230967","Cep104","centrosomal protein 104"
0.747589293721727,3.77690559801197,2.44135898250761,0.118173806399895,0.234154818999993,"18628","Per3","period circadian clock 3"
0.801636310300935,2.34729489923543,2.44114197175583,0.118190154765506,0.234157854571149,"75030","4930503E24Rik","eukaryotic translation initiation factor 3, subunit I pseudogene"
-0.752300593368827,8.74323313547657,2.44061975116699,0.118229506168711,0.234206457193572,"20740","Sptan1","spectrin alpha, non-erythrocytic 1"
-0.661059611833933,6.09990487056564,2.43920424352388,0.118336243186847,0.234370921388074,"319604","Fam168a","family with sequence similarity 168, member A"
0.663021525253997,4.26862534720309,2.43912543573395,0.118342188855785,0.234370921388074,"246696","Slc25a28","solute carrier family 25, member 28"
0.679607714357718,6.60877356467326,2.43849073099349,0.118390086323418,0.23443640198663,"75612","Gns","glucosamine (N-acetyl)-6-sulfatase"
-1.45849940007137,-0.0309469847050432,2.43802016024512,0.118425611394127,0.234477369390227,"11522","Adh1","alcohol dehydrogenase 1 (class I)"
-0.678568872148764,3.96965658744553,2.43673420685184,0.118522752761139,0.234617233073348,"171170","Mbnl3","muscleblind like splicing factor 3"
-0.66772434597184,4.63161642219656,2.43669200635694,0.118525942094255,0.234617233073348,"70369","Bag5","BCL2-associated athanogene 5"
-0.882058606868591,7.21493698568422,2.43571291626142,0.118599964194197,0.234734356183479,"94185","Tnfrsf21","tumor necrosis factor receptor superfamily, member 21"
0.760734411039893,3.96922224784445,2.43532962981958,0.11862895570421,0.234762336081811,"54342","Gnpnat1","glucosamine-phosphate N-acetyltransferase 1"
0.796650454849807,6.88447846064114,2.43268718439656,0.118829041803883,0.235128856475343,"11428","Aco1","aconitase 1"
-1.41397799941885,-1.56851969556831,2.43181785457428,0.118894949085187,0.235229816642751,"67504","Rnf151","ring finger protein 151"
1.43703817809189,-0.425579410033681,2.43024397432206,0.119014373983898,0.235436621159284,"27413","Abcb11","ATP-binding cassette, sub-family B member 11"
-1.17819400172723,6.39611803007663,2.42926199119274,0.119088953383745,0.235554670748022,"64297","Gprc5b","G protein-coupled receptor, family C, group 5, member B"
-3.66378264849669,1.33633690034914,2.4288434513936,0.11912075624995,0.235587811303685,"353237","Pcdhac2","protocadherin alpha subfamily C, 2"
1.97165565078737,-0.398536475318615,2.42864917106523,0.119135521889335,0.235587811303685,"227485","Cdh19","cadherin 19, type 2"
0.622703199295117,4.98310397960398,2.42717022406577,0.119247990813927,0.235780713977643,"76510","Trappc9","trafficking protein particle complex 9"
0.816588932140235,2.68145471351745,2.42680492342106,0.119275788783428,0.235806175373192,"66114","Dnajc30","DnaJ heat shock protein family (Hsp40) member C30"
1.17890805221995,-1.67535952544361,2.42609726233726,0.119329659462872,0.235873030250148,"232409","Clec2e","C-type lectin domain family 2, member e"
0.748724472837125,2.96734493996655,2.42592947831789,0.119342435964518,0.235873030250148,"224630","Bnip1","BCL2/adenovirus E1B interacting protein 1"
1.48164495237046,-1.61037105944658,2.42568664103934,0.119360930340355,0.235873030250148,"100502736","Gm19345","predicted gene, 19345"
0.713133008906747,7.78413322637428,2.42557669291261,0.119369304982326,0.235873030250148,"22381","Tceal9","transcription elongation factor A like 9"
-0.692102759944489,4.70713205350782,2.42476667303127,0.119431023454561,0.235965482519801,"213760","Prepl","prolyl endopeptidase-like"
0.699746003679786,3.94659686887025,2.42318390453933,0.119551722503587,0.236174427805837,"94063","Mrpl16","mitochondrial ribosomal protein L16"
-1.04886701703706,4.58039188921181,2.42191634918238,0.119648481321863,0.236320094895083,"71306","Mfap3l","microfibrillar-associated protein 3-like"
-0.800597253099419,2.66471498674175,2.42182620615132,0.119655365689095,0.236320094895083,"216869","Arrb2","arrestin, beta 2"
0.934291254725655,0.462394134599184,2.42098253770134,0.119719819253859,0.236417846243656,"73316","Calr3","calreticulin 3"
-0.90565644547391,1.21405819518282,2.4197962853533,0.119810510143225,0.236524538506726,"217705","Fam161b","family with sequence similarity 161, member B"
0.872066204689889,3.84423254340986,2.41978601115682,0.119811295954072,0.236524538506726,"20540","Slc7a7","solute carrier family 7 (cationic amino acid transporter, y+ system), member 7"
0.716117611611114,6.46024104802724,2.4196886135462,0.119818745588765,0.236524538506726,"74140","Tm9sf1","transmembrane 9 superfamily member 1"
-0.907786968395753,0.809317030542923,2.4182777499955,0.119926715601434,0.236644680205594,"227736","Cfap157","cilia and flagella associated protein 157"
0.79780454248141,5.05887079952745,2.41824936924891,0.119928888616845,0.236644680205594,"52829","Lurap1l","leucine rich adaptor protein 1-like"
-0.87006350221074,1.64363777199526,2.41816323096842,0.11993548419337,0.236644680205594,"20523","Slc25a14","solute carrier family 25 (mitochondrial carrier, brain), member 14"
0.772878718958818,5.10918900771568,2.41811076191239,0.119939501926526,0.236644680205594,"15490","Hsd17b7","hydroxysteroid (17-beta) dehydrogenase 7"
0.918321731182634,0.952740166232914,2.41668704447719,0.120048577681675,0.236830323515315,"100044509","Tgfbr3l","transforming growth factor, beta receptor III-like"
0.691036332410548,3.80611416201537,2.4158655274641,0.120111566811697,0.236896091391153,"107976","Babam2","BRISC and BRCA1 A complex member 2"
-1.30660767173107,5.14800925851491,2.41586125523158,0.120111894477177,0.236896091391153,"13175","Dclk1","doublecortin-like kinase 1"
-1.22898972309,-0.59719285780069,2.41444161937162,0.12022083046939,0.237044562316516,"93711","Pcdhga3","protocadherin gamma subfamily A, 3"
0.695062718956108,4.84394172437131,2.41434759617213,0.120228049216665,0.237044562316516,"66508","Lamtor1","late endosomal/lysosomal adaptor, MAPK and MTOR activator 1"
0.709935211657212,3.66930995396893,2.41429392892983,0.120232169800632,0.237044562316516,"628161",NA,NA
0.736403987311864,8.59100851951183,2.41283849349458,0.12034397813569,0.23723540357446,"15526","Hspa9","heat shock protein 9"
-0.703554275007195,9.47659758322312,2.41148960863276,0.120447703931858,0.237410266018843,"12387","Ctnnb1","catenin beta 1"
-0.988283296420583,-0.573169698030703,2.41060013515468,0.120516156333352,0.237475026166325,"100503066",NA,NA
